Unnamed: 0,created_at,user_id,username,tweet,english
134,2020-06-28 10:55:36 SE Asia Standard Time,1191529333841547265,perlendirana,@Telkomsel @DuniaGamesTsel Emang bs main dgn internet kayak gini sel ?  https://t.co/uWjcQh1K8q,@Telkomsel @DuniaGamesTsel Weve played with internet bs like this cell? https://t.co/uWjcQh1K8q
135,2020-06-28 10:50:18 SE Asia Standard Time,1668484933,bananamilk_roa,@chaaaabella Iya lewat app my telkomsel hyung.. Trus cari paketan internet harian,Yeah @chaaaabella through my app telkomsel hyung .. Trus find daily internet paketan
136,2020-06-28 10:45:05 SE Asia Standard Time,1409751348,saktihardian,@Telkomsel Kangen paket internet TELKOMSEL murah...,Kangen @Telkomsel Telkomsel's Internet package ...
137,2020-06-28 10:33:22 SE Asia Standard Time,1518237084,mmunirfm,"@Telkomsel min, jaringan internet area kedungadem, jawa timur, desa balongcabe, buruk!","@Telkomsel min, kedungadem area Internet network, East Java, village balongcabe, bad!"
138,2020-06-28 09:59:42 SE Asia Standard Time,229334567,nklshryw,"@Telkomsel saya membeli paket galaxy plan 14 GB dideskripsi ada internet OMG 2 GB, stelah saya beli kenapa berubah menjadi Maxstream? Thanks","I bought a package galaxy @Telkomsel 14 GB plan dideskripsi no internet OMG 2 GB, stelah I buy why turn into Maxstream? Thanks"
139,2020-06-28 09:55:42 SE Asia Standard Time,1518237084,mmunirfm,"@Telkomsel min, jaringan internet desa balongcabe, kedungadem, jawa timur, buruk!","@Telkomsel min, village internet network balongcabe, kedungadem, East Java, bad!"
140,2020-06-28 09:50:58 SE Asia Standard Time,240728057,q2ferdinand,@Telkomsel Sudah hampir seminggu saya claim kuota gratis tapi kuota gak masuk masuk dengan alasan sdg peningkatan sistem.  Dan pulsa saya terpotong terus. Padahal internet tidak diaktifkan. Internet menggunakan nomor lain dan wifi. @YLKI_ID @aduanBRTI,@Telkomsel's been almost a week I claim a free quotas but quotas do not enter sign on the grounds sdg system improvements. And my pulse is truncated continue. Though the internet is not enabled. Internet use another number and wifi. @YLKI_ID @aduanBRTI
141,2020-06-28 08:42:46 SE Asia Standard Time,316274335,ditarmdhni,"@Telkomsel Terima kasih kak infonya. Mau tanya, hp saya kmrn hilang, kebetulan paketan internet saya baru aja beli dan masih 29 GB. Kira-kira kalau saya nanti mengurus nomer saya buat digunain lg, apakah paketan internetnya masih ada kak? terima kasih","@Telkomsel Thanks sis of the information. Want to ask my hp kmrn missing, incidentally internet paketan I've just bought and still 29 GB. Roughly if I'll take care of my number for lg digunain, whether packaged internet still kak? thank you"
142,2020-06-28 07:52:12 SE Asia Standard Time,1553171288,ekaismaliliany,Ternyata paketan internet Telkomsel itu mahal skali yah (bagi yang tidak berpenghasilan) 😄,It turns out that Telkomsel internet paketan expensive skali well (for those who have not earned) 😄
143,2020-06-28 07:44:47 SE Asia Standard Time,21555742,aulrasyid,Kapan nih @NetflixID bisa ditonton melalui internet @IndiHome @Telkomsel? (Day 82),When are ya @NetflixID can be watched via the internet @IndiHome @Telkomsel? (Day 82)
144,2020-06-28 07:06:06 SE Asia Standard Time,159051057,herrysw,"@potterize Seharusnya di rumah saya akan lebih bagus daripada by.U. Mengapa? Di rumah saya, internet XL Prabayar lebih bagus daripada internet kartuHalo Telkomsel kok.","@potterize should have in my house would be nicer than by.U. Why? In my house, XL Prepaid internet nicer than Telkomsel kartuHALO internet anyway."
145,2020-06-28 06:54:27 SE Asia Standard Time,1677211764,nandaagustianaa,@Telkomsel Pas tap bagian internet omg nya begini kak  https://t.co/wNeZMwbmdT,Pas @Telkomsel tap its part omg internet so kak https://t.co/wNeZMwbmdT
146,2020-06-28 06:36:24 SE Asia Standard Time,1677211764,nandaagustianaa,@Telkomsel pagi min..saya ko mau beli paket di mytelkomsel internet omg gada menu nya ? Muncul nya paket ilmupedia saja,@Telkomsel morning ko min..saya want to buy a package on the internet mytelkomsel omg bludgeon its menu? Her only appear ilmupedia package
147,2020-06-28 05:11:17 SE Asia Standard Time,1156893931214237697,lllesram,D-84 kapan ya @NetflixID bisa dipake pake internet dari @IndiHome sama @Telkomsel ??,D-84 when ya @NetflixID could be using the internet use of the same @IndiHome @Telkomsel ??
148,2020-06-28 04:54:12 SE Asia Standard Time,441329389,annisacan_,"@Telkomsel di daerah aku kenapa dah. kemarin sore sampe malem jaringan ga ada sama sekali, sekarang jaringan cuma H+ dan koneksi lemot, ga biasanya hadehh  mana satu rumah telkomsel semua, bayangkan malam mingguku tanpa koneksi internet😭","@Telkomsel in the area I why dah. Malem until yesterday afternoon ga networks exist at all, are now only H + networks and connections slow, ga hadehh usually where one house telkomsel all, imagine the night of my week without connection internet😭"
149,2020-06-28 03:25:16 SE Asia Standard Time,1231568488788942849,dashataaaran,"@Baceotan Menurut aku, dia isi pulsa dari agen Telkomsel gitu daftarin dulu nomornya, terus pulsa terbat dari kaya ini loh internet, misal kamu baru beli pulsa nah jnanti mereka catat terus kirim jaringan buat nelpon semana yang kamu beli/? ,Just my Opin gak enak kepo Jan segini soalnya :)","@Baceotan According to me, he was the voucher from Telkomsel agent so daftarin first number, continued to pulse from hard this rich internet tablets, for example, you buy a new pulse jnanti nah they recorded continuously send semana network for calling you buy /? , Just my Opin not good for police in January this hour because :)"
150,2020-06-28 03:01:26 SE Asia Standard Time,222705314,ilhamsyahmaul,"@Telkomsel Aamiin ya Allah, satu lagi min wkwk kalau bisa tambahin Zoom ke kuota internet conference dong 😭 Aamiin semoga dikabulkan","@Telkomsel Aamiin O God, another one min wkwk if you can add the Zoom to internet conference quotas may be granted dong 😭 Aamiin"
151,2020-06-28 02:55:56 SE Asia Standard Time,222705314,ilhamsyahmaul,@Telkomsel Kembalikan kuota Internet malam please Min 😭 Aku lebih sering pake yang malam 😭,Restore @Telkomsel Internet quota night please Min 😭 I mostly use the night 😭
152,2020-06-28 02:51:05 SE Asia Standard Time,222705314,ilhamsyahmaul,"Kenapa kuota semakin kesini semakin mahal sih @Telkomsel 😭 Internet malam juga tetiba hilang :(   Gak pernah dapet reward jg, sedih banget 😭 Gue spend rata-rata 300K perbulan buat kuota, tp gak kayak dulu yg sering dapet bonus, sekarang lagi miskin malah pada ilang promonya 😭","Why quotas getting increasingly expensive here anyway @Telkomsel Internet 😭 tetiba night also gone :( Not ever dapet reward jg, the sad 😭 Gue spend an average of 300K per month for quotas, tp not like they used that often get a bonus, now more poor instead on ilang promo 😭"
153,2020-06-28 02:02:49 SE Asia Standard Time,1190297292827324416,maxbrxxx,@Telkomsel Sebanyak hampir 6 GB internet lokal tidak bisa digunakan min @Telkomsel  https://t.co/Ih3jJVlVui,A total of almost 6 GB @Telkomsel local internet can not be used min @Telkomsel https://t.co/Ih3jJVlVui
154,2020-06-28 01:52:23 SE Asia Standard Time,1190297292827324416,maxbrxxx,"@Telkomsel Halo admin, tolong ini paket internet lokal saya kenapa tidak bisa digunakan?","@Telkomsel Hello admin, please have me why local internet package can not be used?"
155,2020-06-28 01:33:43 SE Asia Standard Time,707761506083954688,paketdatacom,kuota internet telkomsel  https://t.co/AxoGmifYHN #telkomselflash #kuotamurah #jualan #olshop #SEO #web WA 089635111111 BBM:585BE691 #pulsaonline,https://t.co/AxoGmifYHN telkomsel internet quota #telkomselflash #kuotamurah #jualan #olshop #SEO #web WA 089635111111 Fuel: 585BE691 #pulsaonline
156,2020-06-28 00:17:51 SE Asia Standard Time,1075673058931806208,indihome,@_bucinthaitea @savonius_ @Telkomsel no layanan internet dan akan di respon via Dm. Terima kasih  -Taufiq(2/2),@_bucinthaitea @savonius_ @Telkomsel no internet service and will respond via Dm. Thanks -Taufiq (2/2)
157,2020-06-28 00:12:11 SE Asia Standard Time,111678101,tamtamsyafril,"Sempet panik, tiba2 jaringan internet telkomsel hilang. Hanya ada jaringan seluler saja. Otak atik APN, tetep gak muncul juga. Padahal hari jumat kemarin bisa dipakek internetnya.","Sempet panic, tiba2 telkomsel internet network is lost. There is only cellular network. APN tweaking brain, tetep not appear as well. Though Friday could dipakek internet yesterday."
158,2020-06-28 00:07:59 SE Asia Standard Time,1075673058931806208,indihome,"@_bucinthaitea @esbalokmu @savonius_ @Telkomsel Hai Kak Rosa, silakan informasikan no layanan internet, guna kami bantu atas kendalanya. Untuk selanjutnya akan di respon via Dm. Terima kasih  -Taufiq","@_bucinthaitea @esbalokmu @savonius_ @Telkomsel Hi Kak Rosa, please inform no internet service, in order to we help over obstacles. The next will be in response to via Dm. Thanks -Taufiq"
159,2020-06-28 00:04:01 SE Asia Standard Time,565851827,niko_febri72,@Telkomsel skrg beli paket internet keluarga kok susah min?? Apa sudah ditiadakan..,@Telkomsel skrg buy internet packages family really difficult min ?? What has been eliminated ..
160,2020-06-27 23:26:27 SE Asia Standard Time,299146478,vino_febriyan17,Kalo menurut pengalaman pemakaian pribadi kecepatan internet Telkomsel &gt; Indosat &gt; 3 &gt; xl,If according to the personal user experience internet speeds Telkomsel & gt; Indosat & gt; 3 & gt; xl
161,2020-06-27 23:15:45 SE Asia Standard Time,277426556,helmi_fahman,"@Telkomsel iya mas akai, internet lambat mengakibatkan pengendalian diri saya jadi tidak stabil, Oke serius sedikit, ini sudah terjadi beberapa pekan terakhir di jam prime time yang sepertinya memang banyak pengguna telkomsel sendiri, mohon dicek kembali penyediaan jaringan di daerah saya","@Telkomsel yes mas akai, slow internet resulting in control of myself so unstable, a little serious Okay, this has happened in recent weeks in the prime time which seems indeed many users Telkomsel itself, please check back in the supply network in my area"
162,2020-06-27 22:32:36 SE Asia Standard Time,60236553,intanbk,"@Telkomsel Halo admin! Sudah hampir 3 hari masih masuk juga nih paket internet saya. Saya sudah telpon kemarin ke customer carenya, disuruh tunggu lagi 1 x 24 dan masih gak ada hasilnya sampai skrg.","@Telkomsel admin Hello! It's been almost 3 days still makes ya my internet package. I had a call yesterday to customer carenya, told to wait another 1 x 24 and still we do not have results until skrg."
163,2020-06-27 21:56:48 SE Asia Standard Time,529187377,agusfat0809,@Telkomsel internet simpati saya lemot luar biasa mau ngadu ke cs mesti bayar gimana solusinya yg gratis,@Telkomsel slow internet remarkable sympathy I want ngadu cs to how the solution which must pay for free
164,2020-06-27 21:55:16 SE Asia Standard Time,1227284334324801536,dhawa__,@Telkomsel min cara berhenti paket internet harian telkomsel gmn?,@Telkomsel min way stop daily internet packages telkomsel gmn?
165,2020-06-27 21:08:46 SE Asia Standard Time,745654967055200257,dwionoaja,@Telkomsel @kartuHalo saya sudah di daftarkan halofamily plan. Tapi saya dpt sms u/ segera mengaktifkan paket internet dan mendapat sms kalo saya menggunakan internet non paket melebihi 50rb. Bagaimana ini min,I @kartuHalo @Telkomsel already registered halofamily plan. But I could be sms u / immediately activate Internet packages and get sms if I use the internet a non package exceeds 50rb. How is min
166,2020-06-27 19:14:31 SE Asia Standard Time,227983602,cahyadimp,"@Telkomsel saya coba kontak 188 gagal terus, mohon informasi cara menghentikan paket tambahan internet di kartu halo saya","@Telkomsel I try to contact 188 fails to hold, please advise how to stop the supplementary package hello my internet card"
167,2020-06-27 18:59:43 SE Asia Standard Time,491124216,sfsimatupang,@Telkomsel Ini #PaketData @myorbitid 30GB utk periode 1 bulan atau 1 tahun ya? Trus cara beli/topup paket berikutnya bagaimana caranya? Utk pembelian perangkat apakah ada garansinya? Thanks #internet  https://t.co/O8AF1i39CC,@Telkomsel It #PaketData @myorbitid 30GB For a period of 1 month or 1 year huh? Then how to buy / topup next packet how? For the purchase of the device is there a guarantee? Thanks #internet https://t.co/O8AF1i39CC
168,2020-06-27 18:51:17 SE Asia Standard Time,908180108438994944,bherningdyah,"@Telkomsel halo , sy sudah melakukan pembayaran kartu halo tapi kuota internet blm di topup kembali. apakah kuota akan di isi kembali setelah tgl 30?","@Telkomsel halo, sy hello have made a payment card but not done on the internet quota topup back. whether the quota will be filled again after the 30th?"
169,2020-06-27 18:44:49 SE Asia Standard Time,1190086824238051328,dikdikrudiana67,@Telkomsel TV yg terhubung ke Internet tdk bisa dg petunjuk STB USEE TV gagal mendapatkan alamat IP  yg sesuai kode error 1302 sub kode 003 Internet an. Iwan Setiawan No Internet FAT 28 131174127518,@Telkomsel TV which is connected to the Internet can not usee TV STB user dg failed to obtain an IP address reply corresponding error code 1302 003 Internet's sub code. Iwan Setiawan No Internet FAT 28 131174127518
170,2020-06-27 18:37:59 SE Asia Standard Time,1653231576,oqrasta,"@Telkomsel dulu telkomsel terdepan masalah jaringan (sinyal) makannya saya gunakan telkomsel (saat itu) tapi sekarang?? tlp kadang noise, spam sms, koneksi internet lambat, sinyal 4G tapi serasa EDGE. dont reply, min..ini cuma curhat!","@Telkomsel first leading Telkomsel network problems (signal) I use Telkomsel feeding (at the time) but now ?? phone sometimes noise, spam sms, internet connection is slow, but seemed EDGE 4G signal. dont reply, min..ini just vent!"
171,2020-06-27 18:30:02 SE Asia Standard Time,1190086824238051328,dikdikrudiana67,@Telkomsel TV yg terhubung ke Internet tdk bisa dg kode error 1302 sub kode 003,@Telkomsel TV which is connected to the Internet can not dg error code 1302 sub-code 003
172,2020-06-27 18:27:27 SE Asia Standard Time,1267398135711584256,mistern17837361,"@Telkomsel Terima kasih Untuk sekian kalinya dibikin kecewa dengan koneksi internet dari Telkomsel , rapat online kurang maksimal karena jaringan internet yang tidak setabil","@Telkomsel Thanks For the umpteenth time contrived disappointed with the internet connection of Telkomsel, online meetings less than the maximum because of the internet that is not setabil"
173,2020-06-27 18:01:59 SE Asia Standard Time,79435920,airishwisnu,"@Telkomsel Sama2, maaf juga atas suudzon ini krn mungkin bawaan stress kelamaan d rmh, internet adalah hal penting saat ini heheh, good luck telkomsel, mhn maaf dan goodluck juga indihome","@Telkomsel sama2, sorry also for this suudzon krn innate stress may eventually d rmh, the internet is the important thing at this time hehe, good luck Telkomsel, MHN sorry and goodluck also indihome"
174,2020-06-27 17:59:29 SE Asia Standard Time,99037061,sashalunarossi,"@Telkomsel aku ga bisa beli paket internet di mytelkomsel. Mulai dr combo sakti, OMG, semuanya gabisaaaa 😭😭😭😭","@Telkomsel I can not buy the internet package in mytelkomsel. Start dr combo magic, OMG, everything gabisaaaa 😭😭😭😭"
175,2020-06-27 16:13:21 SE Asia Standard Time,79435920,airishwisnu,"@Telkomsel Baik terima kasih mas anhar, bawaannya suudzon mulu krn dl juga pernah kaya gni, sampe saya cek takut2 dipasangin pelemah sinyal biar pasang internet, tp semoga cm suudzon.....","@Telkomsel Good thanks mas anhar, luggage suudzon mulu krn dl was also rich gni, until I check the signal attenuator let takut2 dipasangin internet tide, tp hopefully cm suudzon ....."
176,2020-06-27 16:09:32 SE Asia Standard Time,79435920,airishwisnu,"2 hr lalu komplen ke @Telkomsel krn internet down terus, di speed test rendah, nonton 1 eps running man aja ngabisin 3 jam, tiba2 dapet sms dr indihome, apa ini? 1,5 thn yg lalu juga pernah ky gni, sampe suudzon ada sabotase krn bolak balik teknisinya ksni.....","2 hr ago Komplen to @Telkomsel internet krn down steadily, at a low speed test, watch 1 eps running man wrote splurging 3 hours, tiba2 dapet sms dr indihome, what is this? 1.5 yrs ago has also been ky gni, until there is sabotage krn suudzon alternating ksni technicians ....."
177,2020-06-27 15:54:04 SE Asia Standard Time,3247457899,radarbandung,Internet of Things Telkomsel Kawal Transformasi Sistem Jaringan Internal Operasional Alfamart  https://t.co/Ns8ubjUiSp  https://t.co/lmRwhYW9vJ,Telkomsel's Internet of Things Guard Internal Network Operating System Transformation Alfamart https://t.co/Ns8ubjUiSp https://t.co/lmRwhYW9vJ
178,2020-06-27 15:42:54 SE Asia Standard Time,80478852,arinife,@Telkomsel min kok ga bisa beli paket internet lewat aplikasi ya?,Min @Telkomsel why can not buy applications through internet package huh?
179,2020-06-27 15:21:48 SE Asia Standard Time,1247377027662934016,louisjo23701763,@Telkomsel kartu saya kenapa ga bisa beli paket internet sama sekali ya? Service telkomsel sekarang sangat bikin kecewa.,My card @Telkomsel why can not buy internet packages at all huh? Service telkomsel make now very disappointed.
180,2020-06-27 14:55:16 SE Asia Standard Time,736091346411212800,taehanyabts,"RT Telkomsel: vveddingdress Maaf, Kak aktifitasnya jadi kehambat. Jika kendala Kakak saat ini koneksi internet lambat, karena lagi ada peningkatan sistem layanan. Kami terus upayakan agar kendala normal lagi secepatnya ya Kak. Mimin sarankan untuk refresh jaringan secara ber…","RT Telkomsel: vveddingdress Sorry, Kak activities so kehambat. If the constraints of the current Big Brother slow Internet connection, because again there is an increase in the service system. We continue to try to keep the normal constraints Kak ya again soon. Mimi suggest to refresh the air network ..."
181,2020-06-27 14:47:25 SE Asia Standard Time,1064583348478038017,eaidblur,"Internet dicabut, Telkomsel spiking, game sering freeze, crash pas ranked.  And I'm sure this day will be much more worse. It's only 14.47 :D","Internet revoked, Telkomsel spiking, games often freeze, crash fitting ranked. And I'm sure this day will be much more worse. It's only 14:47: D"
182,2020-06-27 13:40:00 SE Asia Standard Time,1130475775918919681,shafaramadhani8,@cunggun Halo @Telkomsel saya setiap kuota habis saya selalu matikan data seluler namun kenapa ya masih saja dapat sms bahwa kuota internet saya ttp terpakai dan pulsa saya kesedot sementara datanya saya matikan dan jaringan seluler sdh saya ganti. Tolong sdh sering terjd ini rugi sumpah,"Hello @cunggun @Telkomsel me every time's up I always turn off cellular data, but I wonder why they just can sms that my internet quota ttp kesedot unused and my pulse while I turn off data and mobile networks sdh my locker. Please SDH often this loss terjd oath"
183,2020-06-27 13:35:49 SE Asia Standard Time,1253268399477518337,inisialahu,"Koneksi internet telkomsel ""lancar banget"" buat main magic chess aja ngelag, padahal mau ngepush ke epic ni 🙄","Telkomsel internet connection ""very smoothly"" for playing chess magic ngelag wrote, but would ngepush to epic ni 🙄"
184,2020-06-27 13:03:43 SE Asia Standard Time,707761506083954688,paketdatacom,kuota internet telkomsel  https://t.co/AxoGmifYHN #telkomselflash #kuotamurah #jualan #olshop #SEO #web WA 089635111111 BBM:585BE691 #pulsaonline,https://t.co/AxoGmifYHN telkomsel internet quota #telkomselflash #kuotamurah #jualan #olshop #SEO #web WA 089635111111 Fuel: 585BE691 #pulsaonline
185,2020-06-27 12:58:50 SE Asia Standard Time,1241362652963586051,iraneean,"siang min @Telkomsel, bisa refund paket combo gak ya? td saya transaksi lewat my telkomsel utk pembelian paket internet tp gagal, aplikasinya saya close trs buka ulang lg buat beli paket combo, trs gaada selang 1 menit tb2 kedua paketnya aktif. Bisa tolong di refund salah satu?","min lunch @Telkomsel, can refund combo pack ya? I td transactions for purchases through my telkomsel tp internet package failed, I close trs application restart lg to buy a combo package, trs Gaada 1 minute interval TB2 both active package. Could you please in refund one?"
186,2020-06-27 12:54:13 SE Asia Standard Time,142305302,tribunmedan,"Promo Baru Telkomsel - Bonus Kuota Internet 3,5 GB dan Extra Kuota 30 GB, Berikut Cara Aktivasinya  https://t.co/wcO1xJb1dP via @tribunmedan","New Promo Telkomsel - Bonus Internet Quota Quota Extra 3.5 GB and 30 GB, Here's How https://t.co/wcO1xJb1dP activation via @tribunmedan"
187,2020-06-27 12:53:19 SE Asia Standard Time,754496278596165634,yudionopd,Halo @Telkomsel saya memakai provider lain untuk internetan kenapa ini kepotong buat biaya internet?  https://t.co/cxAiJRsx0P,Hello @Telkomsel I use other providers for this reason kepotong surf the internet for the cost? https://t.co/cxAiJRsx0P
188,2020-06-27 12:39:13 SE Asia Standard Time,750686720606081024,rakaradhit_,"@Telkomsel untuk paket COMBO SAKTI dan INTERNET OMG! itu otomatis perpanjang gak ya pada akhir masa aktif? Kalau iya, caranya gimana.","@Telkomsel for MAGIC COMBO package and INTERNET OMG! ya it automatically renew at the end of the active period? If yes, how how."
189,2020-06-27 12:28:36 SE Asia Standard Time,2467517276,kapuputri,"@nugraha_rikoo @cunggun @Telkomsel Hai, Kak monkey. Maaf banget ya buat keluhan yang dialami. Apabila kendala yang dimaksud adalah akses internet lambat karena sedang ada peningkatan sistem layanan kami. Makasih :)","@nugraha_rikoo @cunggun @Telkomsel Hi, brother monkey. Sorry really yes for experienced complaint. If the obstacle in question is Internet access slow because there was an increase in our service system. Thanks :)"
190,2020-06-27 12:18:03 SE Asia Standard Time,4315097832,pelitabantencom,"✅  TANGERANG,  https://t.co/WyGTDLIwxe – Telkomsel mengumumkan kolaborasi bersama Alfamart (PT Sumber Alfaria Trijaya Tbk) dengan menyediakan solusi berbasis Internet of Things (IoT) untuk…  https://t.co/48pbrg2wLC #Lifestyle #Tekno #alfamart #Telkomsel Selengkapnya ⬇⬇⬇","✅ TANGERANG, https://t.co/WyGTDLIwxe - Telkomsel announced a joint collaboration Alfamart (Alfaria Trijaya Resources Tbk) by providing solutions based on Internet of Things (IOT) for ... https://t.co/48pbrg2wLC #Lifestyle #Tekno #alfamart #Telkomsel More ⬇⬇⬇"
191,2020-06-27 12:06:58 SE Asia Standard Time,374342180,ibitsukma,@Telkomsel saya ngga bisa beli paket internet harian :(,I @Telkomsel guns could be bought daily internet package :(
192,2020-06-27 12:03:51 SE Asia Standard Time,175867743,ekopratama77,"kuota data internet 6 Gb,5 Gb data content, namun pas saya aktifkan kartunya ,kuota saya hanya1 Gb saja,saya sudah menelpon cs @Telkomsel pada pukul. 09.22. katanya akan secepatnya menginjekan/mengisi kuota yg seharusnya ada,dan segera ditelpon balik.","6 Gb internet data quota, 5 Gb of data content, but I fit activate the card, my quota hanya1 Gb, I have called cs @Telkomsel at. 09:22. he will soon menginjekan / fill quotas that there should be, and phoned immediately behind."
193,2020-06-27 11:49:14 SE Asia Standard Time,974466902209609729,rizkyra101718,"@Telkomsel @DuniaGamesTsel Admin katanya fitur gprs saya aktif tetapi saya akses internet ga muncul dan ga bisa,sudah saya aktifkan tetapi minta registrasi,dan setelah saya registrasi dan berhasil,tetapi permintaan belum registrasi gimana sih?","Admin @DuniaGamesTsel @Telkomsel said my gprs feature active but my internet access and ga ga emerged could, I already enabled but asked for registration, and after my registration and succeed, but how does the registration request yet?"
194,2020-06-27 09:45:33 SE Asia Standard Time,293387285,faturkusnadi,@Telkomsel halo min kok di daerah cidodol kebayoran lama ga terkoneksi internetnya. udah coba pindah ke 3G abis itu coba restart hp. kondisi sinyal bagus2 aja tapi ga konek internet,@Telkomsel halo min kok area ga connected Cidodol old kebayoran internet. already trying to move to 3G after it tried to restart hp. wrote bagus2 signal conditions but could not connect the internet
195,2020-06-27 09:19:52 SE Asia Standard Time,1583391434,jhoya_laose,Hari ini untuk sementara Jaringan Internet Telkomsel  untuk Kota Tikep mati karena ada perbaikan.,Today's while Telkomsel's Internet Network Tikep City die because there is no improvement.
196,2020-06-27 08:59:39 SE Asia Standard Time,230910010,fnhlz,Alasan ke pwk selain mo ketemu ponakan mo maketin internet juga soalnya paket internet telkomsel di sini murahhh beuuuddddd,Reasons to PWK in addition to meeting the nephew mo mo internet maketin also because Internet packages telkomsel here murahhh beuuuddddd
197,2020-06-27 08:45:47 SE Asia Standard Time,1252907766068342791,asihprihand,"Cara Aktivasi Paket Internet Murah 100 GB Cuma Rp 130 Ribu, Promo Telkomsel 15GB Cuma Rp 47 Ribu Ada  https://t.co/ifRGJQ5JjD lewat @banjarmasinpost","How to Activate Internet Package Offers 100 GB Only Rp 130 thousand, 15GB Telkomsel Promo Only Rp 47 thousand There https://t.co/ifRGJQ5JjD through @banjarmasinpost"
198,2020-06-27 08:40:10 SE Asia Standard Time,124417029,restusan,Simpati aneh bgt sih. Masa mau beli paket internet aja di zona zonain. Udh kaya mau masuk sekolah aja pake zonasi @Telkomsel,Bgt strange sympathy anyway. Period want to buy internet packages zonain wrote in the zone. UDH rich want to go to school just use zoning @Telkomsel
199,2020-06-27 08:37:29 SE Asia Standard Time,15794361,eryulianto,tiba² akses internet semena² begini yang menghabiskan pulsa. padahal data sudah dimatikan dan ada koneksi wifi.  cara disable akses ke data bagaimana ya @Telkomsel ?  https://t.co/Jd4V9vWFDA,tiba² semena² internet access so that spending a pulse. when the data is turned off and no wifi connection. how to disable access to the data how ya @Telkomsel? https://t.co/Jd4V9vWFDA
200,2020-06-27 08:20:35 SE Asia Standard Time,21555742,aulrasyid,Kapan nih @NetflixID bisa ditonton melalui internet @IndiHome @Telkomsel? (Day 81),When are ya @NetflixID can be watched via the internet @IndiHome @Telkomsel? (Day 81)
201,2020-06-27 08:15:08 SE Asia Standard Time,1276046641758236675,agustaufiq99,"@Telkomsel Sekedar saran min, tolong untuk paket internet di murahin dong, dan dikasih banyak pilihan. Misal paket khusus untuk WA saja atau paket untuk WA, IG FB jadi satu","Just a suggestion @Telkomsel min, please for internet packages in murahin dong, and given a lot of choices. Eg special package for WA-only or package for WA, IG FB so one"
202,2020-06-27 07:59:51 SE Asia Standard Time,378392660,shyyouu,"@Telkomsel Gak ada, kecuali itu jaringan sinyalnya diperbaiki agar supaya pas mengakses internet tidak mengganggu.","@Telkomsel Nothing, except that the network signal is corrected in order to fit in with internet access unobtrusive."
203,2020-06-27 07:35:07 SE Asia Standard Time,1276046641758236675,agustaufiq99,"@Telkomsel Min, sinyal Internet ditempat saya kok lemot banget ya.?","@Telkomsel Min, an Internet signal in place I really slow really yes.?"
204,2020-06-27 07:31:57 SE Asia Standard Time,2991467177,cundawianah,"@Telkomsel @suryonugrohooo Saya pk paket HaloKick, barusan akses Vidio yg kesedot bukan kuota Entertainment tp kuota Internet (ada notifikasinya jg via SMS), bisa dijelaskan??","@Telkomsel @suryonugrohooo I pk HaloKick package, just now that kesedot not Video access quota quota Entertainment tp Internet (no jg notified via SMS), can be explained ??"
205,2020-06-27 06:08:02 SE Asia Standard Time,1182670749431029761,riz___20,"@Telkomsel Kalau saya daftar paket internet di magelang, kuota lokal dapat di gunakan untuk wilayah mana saja? ,Makasih sebelumnya","@Telkomsel If I register an internet package in Magelang, local quota can be used for any area? ,Thanks before"
206,2020-06-27 05:22:27 SE Asia Standard Time,1226587866,inisial_cwpr,@Telkomsel Smpai kapan min? kasihan orang tua gk bisa beli paket internet di kampung...,@Telkomsel smpai when min? gk pity the parents could buy internet packages in the village ...
207,2020-06-27 05:18:15 SE Asia Standard Time,1156893931214237697,lllesram,D-83 kapan ya @NetflixID bisa dipake pake internet dari @IndiHome sama @Telkomsel ??,D-83 when ya @NetflixID could be using the internet use of the same @IndiHome @Telkomsel ??
208,2020-06-27 02:55:21 SE Asia Standard Time,869385295,oemar_bee,Malam min @Telkomsel saya mau aktifasi paket internet malam kok gak bisa ya ? Tolong penjelasannya. Makasih,Tonight I want activation min @Telkomsel night Internet packets why can not you? Please explanations. Thanks
209,2020-06-27 01:59:32 SE Asia Standard Time,544252277,inditrav,"Promo Telkomsel Hari Ini 26 Juni 2020, Paket Modem Wifi hingga Paket Internet 108 GB Cuma 100 Ribu - Tribun Bogor  https://t.co/ZPX1MLp5kR","Telkomsel Promo Today June 26, 2020, until the Wifi Modem Package Internet Package 108 GB Just 100 Thousand - Tribune Bogor https://t.co/ZPX1MLp5kR"
210,2020-06-27 01:06:57 SE Asia Standard Time,36892670,redscholars,Telkomsel lagi sampah banget paket internet nya,Telkomsel again scum buildup of its internet packages
211,2020-06-27 00:53:01 SE Asia Standard Time,154175120,vitonugroho_,Tolong dijelaskan @Telkomsel !!! Saya gak merasa me non-aktifkan paket internet saya  https://t.co/WJAGdDYx5J,Please explain @Telkomsel !!! I do not feel me disable my internet package https://t.co/WJAGdDYx5J
212,2020-06-27 00:33:52 SE Asia Standard Time,707761506083954688,paketdatacom,kuota internet telkomsel  https://t.co/AxoGmifYHN #telkomselflash #kuotamurah #jualan #olshop #SEO #web WA 089635111111 BBM:585BE691 #pulsaonline,https://t.co/AxoGmifYHN telkomsel internet quota #telkomselflash #kuotamurah #jualan #olshop #SEO #web WA 089635111111 Fuel: 585BE691 #pulsaonline
