Unnamed: 0,created_at,user_id,username,tweet,english
302,2021-02-19 19:07:26 SE Asia Standard Time,1215289159255900160,buqalapak,Kartu Internet Murah berkualitas dari Telkomsel.  - Gratis ongkir - Diskon s/d 55% - Garansi ori  Dapatkan di sini ➡️  https://t.co/c07mGDCxA3  Train to Busan  https://t.co/WJXMcUmkGq,Internet Card Offers quality of Telkomsel. - Free shipping - Discount s / d 55% - Guarantee ori Get here ➡️ https://t.co/c07mGDCxA3 Train to Busan https://t.co/WJXMcUmkGq
303,2021-02-19 17:54:33 SE Asia Standard Time,788295942,urwah_snazzy05,@Telkomsel min saya mau tanya hari ini saya beli pulsa kemudian saya paketin untuk internet. Pulsa saya habis tapi paket internetnya gagal.,@Telkomsel min I want to ask these days I buy credit then I paketin internet. My pulse exhausted but internet package failed.
304,2021-02-19 17:53:57 SE Asia Standard Time,707255853611503616,zeyosama17,"Selamat sore min, mohon untuk membantu saya beli kuota internet dari aplikasi Telkomsel tapi setalah saya beli kuoata saya hilang padahal itu untuk waktu 30 hari tolong dong min di cek @Telkomsel @telkomselflash","Good afternoon min, please help me buy internet quota of Telkomsel but after the application I bought my kuoata missing when it's 30 days please dong min in check @Telkomsel @telkomselflash"
305,2021-02-19 17:51:41 SE Asia Standard Time,187267959,chikideliciouz,@Telkomsel halo ini daerah larangan utara cileduk kenapa internet mati total sudah 30 menit???,This halo @Telkomsel area north Cileduk why internet ban the death total was 30 minutes ???
306,2021-02-19 16:49:54 SE Asia Standard Time,18129942,tempodotco,Corporate Communications Jabotobek dan Jawa Barat Jabar Telkomsel Rifki Syabani mengatakan jaringan Internet maupun seluler saat ini berjalan normal. #TempoMetro  https://t.co/SpNeAhgSfw,Corporate Communications Jabotobek Telkomsel West Java and West Java Rifki Syabani said the Internet and mobile networks is now running normally. #TempoMetro https://t.co/SpNeAhgSfw
307,2021-02-19 16:29:04 SE Asia Standard Time,1479287384,diahayu_s,@Telkomsel kak kenapa ya nomor saya pulsanya suka hilang? Padahal saya nggk pake untuk internet hanya sms dan nelfon aja??,@Telkomsel kak ya why my numbers pulsanya love lost? And I nggk for internet use only sms and nelfon wrote ??
308,2021-02-19 15:44:19 SE Asia Standard Time,1331794422468493312,mobilseva,Cara mengaktifkan paketan internet harian telkomsel cek di  https://t.co/ezAqd5IZis #telkomsel #paketinternet #paketharian #pakettermurah,How to activate daily internet paketan telkomsel check in https://t.co/ezAqd5IZis #telkomsel #paketinternet #paketharian #pakettermurah
309,2021-02-19 15:21:22 SE Asia Standard Time,1968547261,nperf,📢 @Telkomsel provided the Best 🏆 Mobile Internet 📱 Performance in Indonesia 🇮🇩 Barometer @nPerf Speed Test ▶️  https://t.co/qyJUBelvqy  https://t.co/X65XJd0KDz,📢 @Telkomsel Provided the Best 🏆 Mobile Internet 📱 Performance in Indonesia 🇮🇩 Barometer @nPerf Speed ​​Test ▶ ️ https://t.co/qyJUBelvqy https://t.co/X65XJd0KDz
310,2021-02-19 14:54:32 SE Asia Standard Time,148293463,naredho,"@Telkomsel Halo min, tadi saya membeli paket internet dengan pembayaran via link aja. Namun paket saya tidak terdeteksi di my telkomsel. Sedangkan saldo link aja sudah terpotong dan ada invoice nya. Kira2 solusinya gimana ya? Mohon kerja samanya min, terimakasih.","@Telkomsel min Hello, I had to buy an internet package with payment via link wrote. But my package was not detected on my Telkomsel. While the balance links have been cut and there wrote his invoice. Kira2 solution how? Please cooperation min, thanks."
311,2021-02-19 13:53:05 SE Asia Standard Time,1170641717566963713,putu_pitu,Kartu Internet Murah berkualitas dari Telkomsel.  - Gratis ongkir - Diskon s/d 55% - Garansi ori  Dapatkan di sini ➡️  https://t.co/Vo4yUgfdKM  Nissa Sabyan  https://t.co/9pDjJ8EhpU,Internet Card Offers quality of Telkomsel. - Free shipping - Discount s / d 55% - Guarantee ori Get here ➡️ https://t.co/Vo4yUgfdKM Nissa Sabyan https://t.co/9pDjJ8EhpU
312,2021-02-19 13:43:38 SE Asia Standard Time,260596073,rethamarettha,"miiiiiinnnnnnnn knp internet saya selalu lambat tiap malem, ya Allah saya geram banget buka status WA aja muter terus kaya komediputer. Kuota saya masih 17gb exp 2 hari lagi. Hp saya emang android min, saya mau beli iphone 12 tapi gak punya uang :( @Telkomsel TOLOONGGG","miiiiiinnnnnnnn I always slow internet knp each malem, O God of my fury just really open status WA kept going around komediputer rich. I still 17GB quota exp 2 days. I emang min android phone, I want to buy iphone 12 but do not have the money :( @Telkomsel TOLOONGGG"
313,2021-02-19 13:27:49 SE Asia Standard Time,1584525715,loop_id,"Bosen dengan hadiah mainstream kaya coklat dan bunga, Loopers? Nih, ada yang beda dan spesial dari Telkomsel!  Jadi, #MumpungYoung kamu bisa nikmatin beragam bonus berupa diskon, cashback, hingga kuota internet dari Telkomsel. Caranya, transaksi aja di aplikasi MyTelkomsel.  https://t.co/ESxo0WNicp","I'm bored with mainstream prize rich chocolate and flowers, loopers? Here, there is a different and special from Telkomsel! So, you can nikmatin #MumpungYoung variety of bonuses in the form of discounts, cashback, up to the internet quota of Telkomsel. The trick, wrote in an application transaction MyTelkomsel. https://t.co/ESxo0WNicp"
314,2021-02-19 13:11:16 SE Asia Standard Time,1309910196987150336,volarecelestia,"@menfesssyg di unlock dulu lewat komputer, tutorialnya ada di internet, abis itu masukkin simcard lain, tapi ga semua bisa  percobaan gw telkomsel bisa, indosat gabisa, sisanya gatau","@menfesssyg unlocked first using the computer, the tutorial is available on the Internet, after that insert your other simcard, but all can experiment gw ga could Telkomsel, Indosat gabisa, the rest Gatau"
315,2021-02-19 10:49:59 SE Asia Standard Time,92903502,3110gold,"Halo @Telkomsel  Kenapa ya 2 hari ini sinyal telkomsel di Takengon, Aceh Tengah tidak stabil? Terutama untuk mengakses internet, sering putus-putus Terima kasih","Hello @Telkomsel Why yes 2 today Telkomsel signal in Takengon, Central Aceh unstable? Primarily for accessing the Internet, often dotted Thanks"
316,2021-02-19 10:32:17 SE Asia Standard Time,2994942782,david_1431,Ada apakah dgn jaringan internet 4G Telkomsel pagi ini ?????,There is a network with Telkomsel 4G internet this morning ?????
317,2021-02-19 10:29:38 SE Asia Standard Time,226552689,devitartanti,"@Telkomsel hai min, kenapa ya kartu saya ga ada koneksi internet padahal mobile data nya udah on  https://t.co/EqnKzgpd2d","@Telkomsel hi min, why yes my card ga mobile internet connection when its data is already on https://t.co/EqnKzgpd2d"
318,2021-02-19 09:43:38 SE Asia Standard Time,55205909,pilandertias,Internet nya pada lemot ngga sih? Apa gue doang ya? Dari smartfren ke telkomsel ke xl...ga ada yang lancar kayaknya,Her on a slow Internet guns anyway? What I doang huh? From smartfren to telkomsel to xl ... ga smooth think
319,2021-02-19 09:27:44 SE Asia Standard Time,1152580349907488769,kjwookim,Ga maneh maneh gawe Telkomsel. Niate sekadar ngisi pulsa ben ga hangus nomere tapi internet e lemot 👍🙃 gawe daring nyendat.. ancen paling mantep tri sing 117 GB. Regane meh podo,Ga maneh maneh gawe Telkomsel. Niate just ngisi pulse ben ga e scorched nomere but slow internet online gawe 👍🙃 most mantep nyendat .. ancen tri sing 117 GB. Meh Regane Podo
320,2021-02-19 09:20:32 SE Asia Standard Time,1085080003769856000,mdwijanuar30_,"Min @Telkomsel, ini kenapa lagi ya? Sinyal bagus, kuota ada, jaringan 4G tapi gak ada koneksi internet sama sekali. Udah diganti jaringan manual, udah ganti APN, udah restart hape masih aja begini. Ini saya komplen juga pake provider lain..  https://t.co/YyA2P1DxHc","Min @Telkomsel, this is why again huh? Good signal, a quota there, the 4G network but do not have an internet connection at all. Already replaced manual network, already change the APN, already restarted the phone is just like this. I Komplen also use other providers .. https://t.co/YyA2P1DxHc"
321,2021-02-19 08:13:08 SE Asia Standard Time,1079545840874602496,ratuznajah,"@Febriindram @bdngfess Di aplikasi my telkomsel, terus pilih yg internet OMG!, nanti disitu ada namanya unlimited max 55gb.","@Febriindram @bdngfess In my application Telkomsel, continue to select which internet OMG !, later there name unlimited 55gb max."
322,2021-02-19 06:37:22 SE Asia Standard Time,366499763,amkhanza,"@Telkomsel sis mau nanya , pagi2 urgent mau beli kuota tapi cuma adanya paket ini doang, yg lebih murah yg sering saya beli (Internet OMG!) gak ada? gimana nih?  https://t.co/AxHQWb7u0n","Sis @Telkomsel want to ask, pagi2 urgent want to buy their quota but only this package doang, which is cheaper oft I bought (Internet OMG!) Do not exist? how ya? https://t.co/AxHQWb7u0n"
323,2021-02-19 05:55:41 SE Asia Standard Time,1106789647546355713,choicexo,@Telkomsel Knp internet 4G nya lemot ?????,@Telkomsel its 4G internet Knp slow ?????
324,2021-02-19 05:13:03 SE Asia Standard Time,392804809,trian_toa,Suka takjub akutuh sama kecepatan internet telkomsel kalo subuh-subuh 😁,Like akutuh amazed at the speed of internet telkomsel if dawn 😁
325,2021-02-19 00:09:44 SE Asia Standard Time,97838526,spiontengen,"@Telkomsel Halo min, saya beli paket internet di myTelkomsel dan pembayaran lewat shopeepay kenapa belum masuk ya? padahal pembayaran sudah berhasil","@Telkomsel min Hello, I bought the internet package in myTelkomsel and payments via shopeepay why not sign it? when the payment has been successfully"
326,2021-02-18 23:29:47 SE Asia Standard Time,84270438,ochsumail,@Telkomsel ga bisa beli paket internet  https://t.co/Dt7gMrAswm,@Telkomsel can not buy internet packages https://t.co/Dt7gMrAswm
327,2021-02-18 22:55:16 SE Asia Standard Time,1144258104412057600,wiparadnyana,Hadirkan Internet WiFi Di Mana Saja: Review Telkomsel Orbit  https://t.co/mHvaIvG4i0 via @YouTube,Bring WiFi Internet Everywhere: Review Telkomsel Orbit https://t.co/mHvaIvG4i0 via @YouTube
328,2021-02-18 22:25:55 SE Asia Standard Time,239275939,rizkydays,Arroo @Telkomsel sinyal internet di Papua kenapa lemot?  Tolong diperbaiki,@Telkomsel Arroo internet signal in Papua why slow? Please repaired
329,2021-02-18 22:05:42 SE Asia Standard Time,285463481,fadlynofri,selamat malam. ini internet saya kenapa lemot bgt ya? @Telkomsel,Good night. my internet is slow bgt ya why? @Telkomsel
330,2021-02-18 22:02:28 SE Asia Standard Time,1442833615,supriya62582459,"@OmBrewoks3 @Telkomsel Sudah sebln lebih jaringan internet lemot parah,tlp customer service ktny sedng perbaikan. Perbaikan kok lm sekali,smpe kecewa dan pke provider lain utk internet.","@ OmBrewoks3 @Telkomsel sebln Already more severe slow internet connection, phone ktny sedng customer service improvement. Improvements why lm once, smpe pke disappointed and others to internet providers."
331,2021-02-18 22:02:19 SE Asia Standard Time,225640900,lilbitcinnamon,Internet connection of Tsel lately drive me crazy. Hellllll! @Telkomsel,Internet connection of Tsel lately drive me crazy. Hellllll! @Telkomsel
332,2021-02-18 21:40:39 SE Asia Standard Time,1276482299933032453,kabuleee,@Telkomsel Semua paket yang tersedia di *363# ataupun yang ada di aplikasi my telkomsel semuanya ada paket internet lokal,@Telkomsel All packages are available at * 363 # or in my application telkomsel all existing local Internet packages
333,2021-02-18 21:06:14 SE Asia Standard Time,238352692,aji_sant,"Hallo pak mentri @kemkominfo sakarang sudah eranya digital tp kenapa sinyal internet masih belum merata di seluruh daerah, daerah saya masih di ulau jawa loh pak kok sinyal @Telkomsel saja masih susah sinyalnya ada tp ndak bisa 4g bagaimana ini pak @PlateJohnny","Hallo pack @kemkominfo minister sakarang already digital era tp Why Internet signal is still not evenly distributed throughout the area, I was in the area of ​​Java Ulau loh kok pack @Telkomsel signals are still difficult to signal there could ndak 4g how tp pack @PlateJohnny"
334,2021-02-18 20:47:51 SE Asia Standard Time,1155692314724986881,raion_gaming,"@Telkomsel  1. Nomor Hp : 081269998852 2. Lokasi detail : Keluraham Sei Renggas, Kecataman Kota Kisaran Barat, Kabupaten Asahan, Prov. Sumatera Utara 3. Nomor telkomsel lain yg berkendala sama : 082168572930  Nb: sudah sejak 3 hari yang lalu hingga saat ini sinyal internet di E","@Telkomsel 1. Number Mobile: 081 269 998 852 2. Location details: Keluraham Sei Renggas, Kecataman City West Range, Asahan, Prov. North Sumatra 3. Number others who berkendala same telkomsel: 082 168 572 930 Nb: already since three days ago to the present internet signal in E"
335,2021-02-18 19:59:18 SE Asia Standard Time,1850402544,systasyahban12,"@bobocacay @HanaY_06 Iya harusnya waktu Telkomsel nentuin harga penjualan, Telkomsel juga mikirin keuntungan apa aja yg didpt usernya, Mereka mikirin ga ya, gmana dg harga segitu user ttp bisa nikmatin kecepatan internet mskipun ujan,badai mati lampu 😟","@bobocacay @ HanaY_06 Iya should Telkomsel nentuin time of sale price, Telkomsel also thinking about any kind of advantage that didpt usernya, They mikirin ga ya, that price dg gmana ttp user can nikmatin ujan mskipun internet speed, storm off the lights 😟"
336,2021-02-18 18:45:09 SE Asia Standard Time,762690823,rakhmadianag,"Hallo, kpd @Telkomsel @linkaja izin bertanya saya ada transaksi pembelian paket data melalui apk MyTelkomsel (Combo Sakti) dengan pilihan pembayaran melalui @linkaja sebesar 150k. saldo @linkaja terpotong sejumlah yg dibayarkan, tp paket data internet saya tidak bertambah.  https://t.co/UZ7hbMWWlj","Hallo, kpd @Telkomsel I ask permission @linkaja purchase transaction data packets over the apk MyTelkomsel (Combo Way) with the option of payment via @linkaja of 150k. @linkaja clipped a balance that is paid, tp my internet data packets is not increased. https://t.co/UZ7hbMWWlj"
337,2021-02-18 18:42:12 SE Asia Standard Time,106002233,rfa_alhasy,"Haloo @Telkomsel  Ada apa ini yaaa??? Koq jaringan 4G, tp ga bisa konek internet???","What is this @Telkomsel haloo yaaa ??? Koq 4G network, tp can not connect the internet ???"
338,2021-02-18 18:19:02 SE Asia Standard Time,1075673058931806208,indihome,"@scarletthaerin7 @Telkomsel @IndiHomeCare Hai Sobat, selamat datang di akun @IndiHomeCare. Perihal kondisi akses internet yang tidak maksimal sebagai penanganan awal saat ini sudah Rico bantu refresh jaringan dari sisi sentral. Silakan tunggu 10 menit kedepan dan coba koneksikan kembali ya Kak. T(1/2)","@ Scarletthaerin7 @Telkomsel @IndiHomeCare Hi Friend, welcome to @IndiHomeCare account. Regarding the condition of internet access which was not optimal as an initial treatment Rico now refresh aids from the central network. Please allow 10 minutes ahead and try to connect back Kak ya. T (1/2)"
339,2021-02-18 17:26:30 SE Asia Standard Time,1084929080,rondoroyal77,@Telkomsel ada gangguan min? Kog sinyal internet di hp saya ilang?,No interference @Telkomsel min? Kog internet signal in my hp ilang?
340,2021-02-18 16:06:25 SE Asia Standard Time,86376456,evianafs,Pemerintah ga berencana ngasi subsidi kuota internet apa sih ? Plis telkomsel 100rb tapi unlimited. Mention siapa ya ? Dikasih kuota gratis tapi ya buat aplikasi belajar. Yakali tiap hari anak2 disuruh belajar. Apa tidack ngebull otake ?,Ga government subsidies internet quota plan ngasi what the heck? Plis telkomsel 100K but unlimited. Mention Who is this? Given free quota but yes for learning applications. Yakali every day anak2 asked to study. What ngebull tidack Otake?
341,2021-02-18 15:39:10 SE Asia Standard Time,3259458426,goblinahayy,Telkomsel mahal doang cuaca hujan kaga ada koneksi internet,Telkomsel considering the rainy weather doang umm no internet connection
342,2021-02-18 15:13:26 SE Asia Standard Time,2353273627,kang_syahri,"@Telkomsel Udah dicoba berbagai cara, tapi tetep jaringan gak bersahabat. Saya coba pake jaringan internet yg lain malah jos.","@Telkomsel Already tried a variety of ways, but still not a network of friends. I try to use another one Internet network instead jos."
343,2021-02-18 15:09:13 SE Asia Standard Time,541290474,azrilnst95,"@Telkomsel hai telkomsel, maubmanya ni,,, biasanya saya beli paket internet 5000 / 7 hari unlimited, tpi skrng ko paket nya hilsng ya???","@Telkomsel hi Telkomsel, maubmanya ni ,,, I usually buy internet packages 5000/7 days unlimited, TPI skrng his package hilsng ko ya ???"
344,2021-02-18 14:11:35 SE Asia Standard Time,202112307,bambang_s_w,"@Telkomsel  Di daerah Sawangan Kota Depok, Jawa Barat, setiap mati listrik PLN, jaringan internet Telkomsel pun ikut down bahkan sinyal GSM hanya 1 strip. Apakah Telkomsel tidak memiliki energy saver atau genset cadangan pada BTS nya? Padahal Telkomsel adalah perusahaan besar.","@Telkomsel In the area Sawangan Depok, West Java, each die PLN, Telkomsel internet network had come down even just one strip of GSM signal. Do Telkomsel did not have energy saver or backup generators at its base stations? Though Telkomsel is a great company."
345,2021-02-18 12:59:28 SE Asia Standard Time,1252031304004038656,fikryrfaizal,"@Telkomsel malu sama tagline-nya, internet kayak jaman 2G. tulisannya doang 4G+, jangan dikorupsi dong sinyalnya :(","@Telkomsel ashamed tagline, internet like 2G era. doang writing 4G +, not corrupted signal dong :("
346,2021-02-18 12:57:46 SE Asia Standard Time,821668309036920832,kimwip10,"@Telkomsel Min mau nanya dong, ini kuota internet masih banyak, tapi ko dapet sms kalo pulsa tidak cukup dan paket internet habis, itu kenapa ya?  https://t.co/oEW335CHg3","Min @Telkomsel want to ask dong, the Internet is still a lot of this quota, but co dapet insufficient credit reply sms and internet package runs out, that what happened? https://t.co/oEW335CHg3"
347,2021-02-18 12:52:46 SE Asia Standard Time,133243744,arifin_as,Apakah sinyal internet masalah @Telkomsel ??,Is the internet signal problem @Telkomsel ??
348,2021-02-18 12:08:13 SE Asia Standard Time,257400092,_gwonji,demi apapun ni internet telkomsel astajim,telkomsel internet for anything ni astajim
349,2021-02-18 12:05:31 SE Asia Standard Time,723377054,mellifluousvce,@Telkomsel min nomer ortu saya kenapa internet nya gabisa ya padahal kuota internet masih ada,@Telkomsel min number my parents why his internet internet quota gabisa yes when they last
350,2021-02-18 11:42:17 SE Asia Standard Time,765035200896118789,indihomecare,"@syomaay Hai, Kak Syo. Maaf ya, tapi biar bisa dicek lebih lanjut koneksi jaringan IndiHome-nya, coba deh informasikan dulu nomor layanan internet/telepon-nya di DM. Kalau buat laporan providernya akan dibantu oleh rekan kami di akun @Telkomsel ya. -Meika","@syomaay Hi, Kak Syo. Excuse me, but let me be checked more IndiHome its network connection, try deh first inform the internet service number / phone her at DM. If for providernya report will be assisted by our colleagues in the account @Telkomsel yes. -Meika"
351,2021-02-18 10:43:30 SE Asia Standard Time,100515485,aytasokcin,"@tokopaedi__ @Telkomsel masa mati listrik, internet sinyal LTE-nya juga ga jalan, kan goblok","@tokopaedi__ @Telkomsel future power failures, internet LTE signal is also ga street, right fool"
352,2021-02-18 10:38:42 SE Asia Standard Time,238894890,xborq,@Telkomsel min saya beli kuota internet lewat mytelkomsel tapi kenapa belum masuk? Saldo sudah terpotong,@Telkomsel min I bought via internet quota mytelkomsel but why not enter? Balance was cut
353,2021-02-18 10:14:47 SE Asia Standard Time,1362237261450858504,fabdav7,@Telkomsel  @_erickthohir  @erickthohir  RIP TELKOMSEL jaringan paling buruk dan paling mahal se indonesia Melakukan pembohongan publik dengan harga mahal jaringan internet buruk,@Telkomsel @_erickthohir @erickthohir RIP network TELKOMSEL worst and most expensive se Indonesia Conducting public deception at high prices bad Internet network
354,2021-02-18 08:31:13 SE Asia Standard Time,107360167,masade19,"@Telkomsel ini internet kenapa gak bisa konek ya kak? semua cara yg disaranin sudah dilakukan semua, tapi masih ttp gak konek internetnya. padahal 4G+, lokasi jakarta timur. Solusi donk..jangan malah ditanya balik.. makasih","This @Telkomsel why not be able to connect internet kak ya? all the ways that disaranin already done all, but still ttp not connect internet. whereas 4G +, Location jakarta. Behind donk..jangan solution instead asked .. thanks"
355,2021-02-18 08:14:16 SE Asia Standard Time,825019088065875968,sihitedon,Internet @Telkomsel memang lagi lemot ya?,Internet @Telkomsel was again slow huh?
356,2021-02-18 07:51:30 SE Asia Standard Time,765035200896118789,indihomecare,"@haienggal Hai, Kak Enggal. Maaf ya, tapi biar bisa dicek lebih lanjut koneksi jaringan IndiHome-nya, coba deh informasikan dulu nomor layanan internet/telepon-nya di DM. Kalau buat laporan providernya akan dibantu oleh rekan kami di akun @Telkomsel ya. -Meika","@haienggal Hi, Kak Enggal. Excuse me, but let me be checked more IndiHome its network connection, try deh first inform the internet service number / phone her at DM. If for providernya report will be assisted by our colleagues in the account @Telkomsel yes. -Meika"
357,2021-02-18 07:50:07 SE Asia Standard Time,287617754,nieel70,jaringan internet lo sampah tai @Telkomsel,Internet network tai lo garbage @Telkomsel
358,2021-02-18 07:40:18 SE Asia Standard Time,1331794422468493312,mobilseva,Cara mengaktifkan paketan internet harian telkomsel cek di  https://t.co/ezAqd5IZis #telkomsel #paketinternet #paketharian #pakettermurah,How to activate daily internet paketan telkomsel check in https://t.co/ezAqd5IZis #telkomsel #paketinternet #paketharian #pakettermurah
359,2021-02-18 06:57:39 SE Asia Standard Time,101464797,shanhermawan,"@Telkomsel Halo Min, paket internet keluarga sekarang sudah gak ada lagi kah?","Hello @Telkomsel Min, family internet packages now I have more kah?"
360,2021-02-18 06:35:39 SE Asia Standard Time,1247052360012017666,markonaaaahh,@Telkomsel ini gak ada keinginan buat fitur kayak provider sebelah apa ya. bagun tidur kaget pulsa kesedot karena lupa paket internet abis dan data nyala :(,@Telkomsel is not a desire for features like what ya next provider. waking up startled pulse kesedot for forgetting Abis and data packages flame internet :(
361,2021-02-18 06:31:03 SE Asia Standard Time,1247052360012017666,markonaaaahh,"@Telkomsel ini gak ada keinginan buat fitur kayak provider sebelah apa ya, kalo gak ada paket internet gak bakal nyedot pulsa. pusing banget lupa kalo paketannya abis, data nyala kesedot dah pulsanya :(","@Telkomsel is not a desire for what the next provider kayak feature yes, if we do not have an internet package nyedot not going pulse. dizziness really sure if paketannya Abis, a data pulse flame kesedot dah :("
362,2021-02-18 00:51:01 SE Asia Standard Time,575281581,hamzahnur_sahid,"halo @Telkomsel aplikasinya kenapa nih? udah restart hp, udah install ulang, internet ada tapi tetep gabisa login.  https://t.co/QNhJXsCWux","halo application @Telkomsel why ya? already restarted hp, already reinstall, no internet but still gabisa login. https://t.co/QNhJXsCWux"
363,2021-02-18 00:04:48 SE Asia Standard Time,2888554105,cningrat17,"@Telkomsel hallo, bisa di bantu untuk akses internet saya,jaringan kurang bagus","@Telkomsel hallo, can help for my internet access, the network is not good"
364,2021-02-17 23:59:43 SE Asia Standard Time,81772928,eye_wa86,akses internet lelet...  tapi kuotanya cepat abis..  @Telkomsel parah argo paket data nya.. gimana mau #indonesiamaju pak @jokowi,slow internet access ... but quickly quota abis .. severe @Telkomsel metered data packets it .. how can #indonesiamaju pack @jokowi
365,2021-02-17 23:45:19 SE Asia Standard Time,360008886,whispoutloud,"@Telkomsel tgl 15 ngadat, tgl 16 lancar, tgl 17 saat ini ngadat lg. Kenapa lg toh jaringannya yaw olo.. 😭 uda segala macam saran kalian di twit2 sini sy jalanin tetep aja internet time out.","@Telkomsel crashed 15 th, 16 th smoothly, the 17th today crashed lg. Why lg network anyway yaw olo .. 😭 uda all sorts of suggestions for you in here sy twit2 run it wrote tetep internet time out."
366,2021-02-17 23:21:41 SE Asia Standard Time,1226023593454133248,belanjaharga,"Paket Internet Telkomsel: Jenis, keunggulan, dan cara daftarnya  https://t.co/ECkgzSYv2M","Telkomsel Internet Package: Types, advantages, and how to list https://t.co/ECkgzSYv2M"
367,2021-02-17 22:16:04 SE Asia Standard Time,109514160,symslytherin,"@Telkomsel sekarang aja., butuh keringanan paket internet","@Telkomsel now wrote., Need relief package deals"
368,2021-02-17 22:15:12 SE Asia Standard Time,81772928,eye_wa86,begh... ganti no @Kartu_As akses data internet @Telkomsel malah lelet nya ampun bang jago... padahal baru beli paket data Society yang 100rb/50Gb.. untuk kuliah daring.. #gimananih #pakJokowi #sinyaljelek @CNN @antaranews @temponewsroom,... replace @Kartu_As begh no Internet data access @Telkomsel even his slow whiz bang my goodness ... when I bought the data package Society 100K / 50GB .. for college online .. #gimananih #pakJokowi #sinyaljelek @CNN @antaranews @ temponewsroom
369,2021-02-17 21:49:25 SE Asia Standard Time,478232905,assyauqii007,@Telkomsel Gimana mau nonton sinyal internet lu aja lemot. Malahan super lemot,How @Telkomsel want to watch the slow aja lu internet signal. Instead super slow
370,2021-02-17 21:48:16 SE Asia Standard Time,478232905,assyauqii007,@Telkomsel cek dmnya bot Internet lu super lemot,Internet bot checks @Telkomsel dmnya lu super slow
371,2021-02-17 20:20:28 SE Asia Standard Time,735438592953049090,kumonomusume,"@Telkomsel @simPATI  Koneksi internet hari ini koq jelek sekali? Tadi saya sama sekali tidak bisa akses internet dan buka app apapun, tapi angka yang menunjukkan traffic terlihat ada traffic 400-600KB/s. Padahal kuota masih 10GB.  Ini online pun pakai wi-fi dari @XLAxiata_Tbk","@Telkomsel Internet connection today @simPATI ugly scar? Earlier I absolutely can not access the internet and open any app, but the numbers show no traffic visible traffic 400-600KB / s. Though still a 10GB quota. This line also use Wi-Fi on @XLAxiata_Tbk"
372,2021-02-17 19:27:16 SE Asia Standard Time,196569565,faiz_doanks,"@Telkomsel tanya dong, sistem prioritas pemakaian kuota data tu seperti apa? Ini kan yg terdekat masa aktifnya kuota keluarga Tapi kenapa yg kepake malah kuota internet padahal itu baru beli  https://t.co/EMGeWBV9tm","@Telkomsel asked dong, the priority system usage data quota tu like what? It's the closest that the active period family quota kepake But why is that even when it was new internet quota buy https://t.co/EMGeWBV9tm"
373,2021-02-17 18:49:07 SE Asia Standard Time,1128336640227794946,brightxilaw,"Min sinyal tsel disini buruk banget, udah ubah settingan, restart udah, ke grapari udah, beli kartu internet dari provider lain udah. Ini gimanain lagi plis, sayang uangku @Telkomsel","Min TSEL signal very bad here, already change the settings, restart already, to GraPARI already, buy internet cards from other providers already. It gimanain again plis, dear my money @Telkomsel"
374,2021-02-17 18:46:08 SE Asia Standard Time,765035200896118789,indihomecare,"@diniphamira @Telkomsel Hai, Kak Dini. Maaf atas hal yang terjadi sama layanannya. Silakan informasikan nomor internet, nomor hp, email aktif, dan pertanyaan detailnya ke DM agar dilakukan pengecekan terlebih dahulu ada apa sama layanannya. Terima kasih -Troy","@diniphamira @Telkomsel Hi, brother Dini. Sorry for the things that happened the same services. Please inform internet numbers, phone numbers, email active and detailed questions to DM so do check beforehand what the same services. Thanks -Troy"
375,2021-02-17 18:08:55 SE Asia Standard Time,266521706,jireiseu,@Telkomsel kalau sinyal dan internet data suka tb2 menghilang itu kenapa ya?,@Telkomsel if signals and Internet data TB2 disappear like that I wonder why?
376,2021-02-17 17:32:46 SE Asia Standard Time,472962164,kholisnh,"@notwilona Wkwkw.. ditempatku indihome,   kalau hujan sinyal ikut jelek,  kalau sinyal telkomsel ilang indihome ikutan no internet  Lah terus ngapaiiin luuu nareek kabeeel panjang panjaaang... Teknisi kesana kemari bawa tangga portabel.. ditaroh dibelakang motooor Naik tiang naik plapoon","@notwilona Wkwkw .. ditempatku indihome, if rains come bad signal, if the signal telkomsel ilang indihome no internet bandwagon Lah continue ngapaiiin luuu nareek long kabeeel panjaaang ... Technician fro .. ditaroh bring a portable ladder climbing pole behind motooor rose plapoon"
377,2021-02-17 17:20:19 SE Asia Standard Time,1140898498855886853,sklaan,@Telkomsel Kenapa jaringan internet mati?,Why @Telkomsel Internet network die?
378,2021-02-17 16:19:56 SE Asia Standard Time,405187445,co_capt,"@Telkomsel sinyal belum kunjung membaik, sudah 5 hari an nih suka ilang ilangan dan kadang gak terkoneksi internet.. ada apa ya?","@Telkomsel signal not get better, it's been five days late ya like ilang ilangan and sometimes not connected to the Internet .. what ya?"
379,2021-02-17 15:24:06 SE Asia Standard Time,536979630,nflksr,@Telkomsel Jadi kan sering kali ada masuk sms pop up gitu nanya mau subscribe apa gitu. Rasanya tiap masuk sms pop up tu bekurang pulsa aku. Selain itu aku pake internet aja ada beli kuota. Habes juga pulsa. Kekmana ni? Tolonglah jangan sepelekan aq,"@Telkomsel So right there is often a sign sms pop up so Nanya would subscribe to what so. It seemed to pop up every incoming sms pulse bekurang tu me. In addition I use internet just there to buy quota. Habes also pulses. Kekmana ni? Please, do not underestimate aq"
