Unnamed: 0,created_at,user_id,username,tweet,english
663,2020-07-28 11:50:48 SE Asia Standard Time,1165208840943456257,nicariorang,"@chubbycheeeekks aku ono notif, tapi notif seko telkomsel jare ""Pelanggan yth, Paket Internet akan berakhir pada tanggal 29/07/2020 jam 23:59 WIB."" ngono og piee","@chubbycheeeekks I ono notif, but notif Seko telkomsel Jare ""Dear Customer, Internet package will expire on 29/07/2020 at 23:59 pm."" ngono og Piee"
664,2020-07-28 11:47:38 SE Asia Standard Time,1170757569230430208,leninessie,@Telkomsel halo. ini saya semalem baru topup data 8gb (7gb lokal + 1gb nasional) + omg 2gb/30hr 92k. tapi kok bisa semalem lgsg cuma sisa 3.94gb gini? padahal saya ga pake buat akses internet yg berat. gimana ya kok gini? ga mungkin dong semalem abis setengahnya gini.  https://t.co/hcy7G58xoa,@Telkomsel halo. I semalem topup this new 8GB of data (7gb local + national 1gb) + omg 2gb / 30hr 92K. but how can semalem lgsg only residual 3.94gb gini? when i ga use for internet access that weight. how ya kok gini? ga dong may semalem gini abis half. https://t.co/hcy7G58xoa
666,2020-07-28 11:22:19 SE Asia Standard Time,1191529333841547265,perlendirana,"Sdh 2 minggu sejak ""tim teknisi @Telkomsel tapi cuma survey sj"" selesai bersurvey jaringan internet di wamena dan tra ada apa2 lg. Ya, tdk ada tindakan lanjutan dari @Telkomsel . Sudah jelas @Telkomsel kemarin itu hanya tipu2 sj. Memang biadab @Telkomsel","Sdh 2 weeks since ""the engineering team @Telkomsel but only survey sj"" finished bersurvey Internet network in Wamena and there apa2 tra lg. Yes, cut no further action @Telkomsel. It was clear yesterday that only tipu2 @Telkomsel sj. Indeed savage @Telkomsel"
668,2020-07-28 11:06:28 SE Asia Standard Time,1281868392144572416,copysalsabila,Informasi mengenai bagi-bagi kuota internet gratis saat pandemi Covid-19 beredar di media sosial. Adalah akun Facebook Berbagi Kuota yang mengklaim akan membagikan kuota internet gratis bagi masyarakat. @Telkomsel   https://t.co/XHb0vUSwYi,Information regarding the sharing of the quota-free internet when pandemic Covid-19 circulating in social media. Facebook Share Quota account is claiming to allot quota free to the public internet. @Telkomsel https://t.co/XHb0vUSwYi
669,2020-07-28 11:01:53 SE Asia Standard Time,54791121,sigitbudic,Kepdulian nyata @Telkomsel terhadap penanggulan Covid-19 lewat bantuan kuota internet 25 GB bisa ditebus hanya Rp. 10  https://t.co/QiPt4thZfI,Real Kepdulian @Telkomsel against penanggulan Covid-19 through the help of internet quota of 25 GB can be redeemed only Rp. 10 https://t.co/QiPt4thZfI
670,2020-07-28 10:55:19 SE Asia Standard Time,1070854598,maulana_tomy,"Hallo @Telkomsel apa dengan membeli kuota paket internet, bisa menambah masa aktif kartu juga ? Mohon Jawabannya. Tks","Hallo @Telkomsel what to buy quotas internet package, can increase the lifetime of the card as well? Please answer. Tks"
671,2020-07-28 10:53:58 SE Asia Standard Time,1287022550078222338,zulpanahmad1,"Wuih Telkomsel Kasih Promo Internet Gede-gedean, 25GB Cuma Rp 2.300 &amp; 30GB Rp 40 Ribu, Begini Cara Aktifinnya  https://t.co/1LsXXNYLF8","Whew Love Promo Telkomsel Internet Gede-gedean, 25GB only Rp 2,300 & amp; 30GB Rp 40 thousand, Here's How Aktifinnya https://t.co/1LsXXNYLF8"
673,2020-07-28 10:17:26 SE Asia Standard Time,92553253,verifauzan,"Alhamdulillah. Mereun make kartu @Telkomsel geus lila. Tiap muka aplikasi myTsel, aya wae tawaran harga internet jeung telp marurah. Tungtungna makin cinta ka Tsel. Haturnuhun pisan","Alhamdulillah. Make Mereun Geus lila @Telkomsel card. Each advance application myTsel, aya wae Jeung internet price offer marurah tel. Tungtungna more in love ka Tsel. Haturnuhun linings"
674,2020-07-28 10:16:33 SE Asia Standard Time,181439673,dyansaputrii,"jadi mau tau alasan kenapa internet telkomsel ku tidak bisa ? gara2 belum bayar tagihan bulan lalu, bisa2 nya kelupaan bayar, RIP Ingatan ku :(","so you want to know the reason why my telkomsel internet can not? gara2 not paid last month's bill, his bisa2 pay forgetfulness, My Memory RIP :("
675,2020-07-28 10:16:32 SE Asia Standard Time,1946282304,helvetti,"Umm @Telkomsel can you explain this? I tried to buy midnight internet quota and apparently i cant buy it? Ive tried many times but it gave me the same notification that the package isnt available. If it's not available, then why is it there?  https://t.co/Df5eMQCC41","Umm @Telkomsel can you explain this? I tried to buy the quotas internet midnight and apparently i cant buy it? Ive tried many times but it Gave me the same notification that the package isnt available. If it's not available, then why is it there? https://t.co/Df5eMQCC41"
677,2020-07-28 09:55:44 SE Asia Standard Time,110114019,arifbp84,@Telkomsel kenapa saya punya paket internet tetapi pulsa saya yang terpotong. Ini menjengkelkan. Paket internet saya untuk all akses internet. Tolong diproses,@Telkomsel why I have internet but my pulse packages being cut. It's annoying. My internet package for all internet access. Help processed
678,2020-07-28 09:45:00 SE Asia Standard Time,1206098568404074497,chitattoo_,Sejak pindah kos dan ngerasain wifi kamar akhirnya bisa merasakan nonton youtube 720p tanpa buffer. Saatnya beralih ke paket internet telkomsel yang murah 🥰,Since moving boarding and ngerasain room wifi can finally feel watching youtube 720p without a buffer. Time to switch to cheap internet packages telkomsel 🥰
680,2020-07-28 09:26:38 SE Asia Standard Time,1269466960145682433,needingnothing,"Kezl ya kalau internet di rumah gak stabil. @telkomsel punya solusi buat kamu bisa internetan dengan cepat dan stabil.   Berbasis jaringan 4G LTE, Orbit membantu kamu meningkatkan produktivitas dengan nyaman di rumah. Yuk disimak apa saja keunggulannya  https://t.co/9n29Bu49Vj","Kezl yes if the internet at home not stable. @telkomsel have a solution for you can surf fast and stable. LTE-based 4G network, Orbit help you increase productivity comfortably at home. Let's observe any superiority https://t.co/9n29Bu49Vj"
684,2020-07-28 09:06:45 SE Asia Standard Time,489934807,shrtnmbele,Jaringan internet @Telkomsel di Kalabahi NTT lagi gangguan ka? Lelet sekali 😑 Dari tadi pagi jaringan H teruuusss 😑,Kalabahi @Telkomsel internet network in NTT disturbance ka? Slow once 😑 From morning teruuusss 😑 H network
685,2020-07-28 09:01:48 SE Asia Standard Time,566029339,songbledek,Signal internet @Telkomsel di kota tapi kayak di hutan 🐵,Signal @Telkomsel internet in town but like in the jungle 🐵
689,2020-07-28 08:26:56 SE Asia Standard Time,929579004020924417,endangtatamiha1,"@Telkomsel Tambah paket internet kartu Hallo pasca bayar, bagaimanakah?'","@Telkomsel Add internet package Hallo postpaid card, how? '"
690,2020-07-28 07:51:50 SE Asia Standard Time,1266904049795756032,sayanopal,@Telkomsel Gimana cara mengaktifkan internet lokal,@Telkomsel How do I enable local internet
691,2020-07-28 07:06:18 SE Asia Standard Time,576298044,siagiansulben,Dalam masa daring ini Telkomsel jgn malah ambil kesempatan cari duit. Anjuran saya saatnya Telkomsel mempertontonkan  kepahlawanannya membantu murid2 dgn menggratiskan internet. Setidaknya memberikan subsidi demi masa depan anak bangsa.,During this online Telkomsel jgn instead take the opportunity to earn money. My suggestion is time Telkomsel demonstrate his might help eliminate murid2 with internet. At least provide subsidies for the future of the nation.
692,2020-07-28 06:53:04 SE Asia Standard Time,19078316,elimgo,Oh. Sekarang kalo beli paket internet pake my telkomsel bisa langsung dr link aja/ovo/gopay ya. Ga usah isi pulsa dulu. Keren jg 😆,Oh. Now if purchasing packages use my internet can direct inbound link telkomsel wrote / OVO / gopay yes. Ga have the voucher first. Cool jg 😆
694,2020-07-28 06:18:41 SE Asia Standard Time,478658539,mdjancuk,"@Telkomsel min mau tanya , sekarang paket combo sakti ada unlimited nya kalo kuota nya udah habis ? Artinya masih bisa buka aplikasi tertentu tanpa pengurangan speed? Jawab min makasih, lg bingung pilih paket internet :(","Min @Telkomsel want to ask, now there is an unlimited combo pack his magic if his quota already exhausted? That is still able to open certain applications without reduction of speed? FAQ min thanks, lg confused select Internet packages :("
696,2020-07-28 05:57:12 SE Asia Standard Time,2954154888,paragatraja,"@Telkomsel No Hp 081260976600 kejadian : tgl 27-7 :23:28 sms dari 3636 : Selamat, Paket Internet Sahur 1GB / 1 hari Rp 2000 telah aktif, berlaku s/d tgl 28/07/2020 pkl. 07:00 WIB. Cek status/berhenti berlangganan melalui My Telkomsel Apps atau hub *363#. Info : 188.","@Telkomsel Hp No. 081260976600 incident: Date 27-7: 23: 28 sms of 3636: Congratulations, Sahur Internet Package 1GB / 1 day Rp 2000 has been active, applies s / d Date 07/28/2020 pkl. 7:00 pm. Check the status / unsubscribe through My Telkomsel Apps or hub * 363 #. Info: 188."
697,2020-07-28 05:54:31 SE Asia Standard Time,1152442142251290624,asrijasprams,Mo nanya donggg gaiss bwt yang pake telkomsel itu kuota multimedia sebenernya bwt apa sih? Td baru bgt paketin internet tbtb ada kuota multimedianya pdhl w paketin yg biasa w pake kgk prnh dpt kuota multimedia nah ini tbtb ada makanya bingung😅  https://t.co/sYyCxVhaHm,Mo Nanya donggg gaiss BWT who use multimedia quota telkomsel it actually bwt what the heck? New Td bgt paketin quota tbtb internet multimedia banality pdhl w w paketin KGK prnh interchangeable use multimedia quota this well there are so bingung😅 tbtb https://t.co/sYyCxVhaHm
701,2020-07-28 04:42:57 SE Asia Standard Time,2219588359,tatamuzta,"@Telkomsel pagi Telkomsel. Saya memiliki kuota internet utama yang saya beli tiap bulan, saya punya kuota keterangan YouTube yg saya beli per hari lewat my Telkomsel. Kenapa sekarang kuota yg kepotong kuota utama saya padahal sy buka YouTube. Mohon diganti","@Telkomsel Telkomsel morning. I have a major internet quota that I bought every month, I have a quota YouTube description that I purchased per day on my Telkomsel. Why is now the main quota quota kepotong my mouth when sy go to YouTube. We replaced"
702,2020-07-28 04:37:31 SE Asia Standard Time,1100329346,ulfii__,@Telkomsel min internet malam yg 5 gb kok nggak bisa dibeli,@Telkomsel min 5 gb internet that night why can not be bought
703,2020-07-28 03:55:31 SE Asia Standard Time,1216485257236504576,newreal881,"@ibnsumarwan @Telkomsel Ampun dah harganya, yaah akhirnya terpaksa kartu telkomselnya tetap dipakai buat tlp aja sayang ama nomernya, utk koneksi internet saya mlipir dulu ke provider sebelah yg lebih manusiawi harganya. Untung hp saya dual sim 😁😁","@ibnsumarwan @Telkomsel Ampun dah price, yaah eventually forced telkomselnya card was retained for dear aja ama phone number for you, to my internet connection mlipir first provider to ten more humane price. Fortunately my hp dual sim 😁😁"
707,2020-07-28 02:02:07 SE Asia Standard Time,16483587,cukuptauajalah,"@Telkomsel halo, mengapa dari kemarin koneksi ke WA, facebook, dan Instagram bermasalah ya? Padahal aplikasi lainnya normal, dan internet full kuota. Tolong bisa dijelaskan. Saya pengguna Xiaomi Redmi Note 8 Pro","@Telkomsel hello, why from yesterday connection to WA, Facebook, and Instagram problematic huh? Yet another application of normal, and the internet is full quota. Please be explained. My Xiaomi users redmi Note 8 Pro"
708,2020-07-28 01:33:43 SE Asia Standard Time,707761506083954688,paketdatacom,kuota internet telkomsel  https://t.co/AxoGmifYHN #telkomselflash #kuotamurah #jualan #olshop #SEO #web WA 089635111111 BBM:585BE691 #pulsaonline,https://t.co/AxoGmifYHN telkomsel internet quota #telkomselflash #kuotamurah #jualan #olshop #SEO #web WA 089635111111 Fuel: 585BE691 #pulsaonline
710,2020-07-28 00:54:23 SE Asia Standard Time,2954154888,paragatraja,"@Telkomsel Selamat, Paket Internet Sahur 1GB / 1 hari Rp 2000 telah aktif, berlaku s/d tgl 28/07/2020 pkl. 07:00 WIB. Cek status/berhenti berlangganan melalui My Telkomsel Apps atau hub *363#. Info : 188.","@Telkomsel Congratulations, Sahur Internet Package 1GB / 1 day Rp 2000 has been active, applies s / d Date 28/07/2020 pkl. 7:00 pm. Check the status / unsubscribe through My Telkomsel Apps or hub * 363 #. Info: 188."
712,2020-07-28 00:29:01 SE Asia Standard Time,976223144934490112,wintercat_twit,@Telkomsel @Telkomsel di aplikasi masih ada jelas. tapi udah 2 minggu ga bisa dibeli padahal selain paket itu bisa. contohnya paket internet malam 1GB/1hari seharga IDR2000. kok bisa gitu ya? ada batasan pembelian?,@Telkomsel @Telkomsel in the application there are still clear. but already two weeks can not be purchased in addition to the package when it can. eg Internet packets night 1GB / 1hari for IDR2000. how come so ya? No purchase limits?
713,2020-07-28 00:23:38 SE Asia Standard Time,1731802675,penikmatmendoan,"@Telkomsel Kalo jawabanya kaya gini lagi mending ga jadi....  ""Hai, Kak Azhar. Maaf perihal kendala tidak bisa aktivasi Internet Malam, saya bantu pelaporan lebih lanjut ke tim terkait ya Kak. Mohon berkenan menunggu proses maksimal 72 jam, diupayakan dapat selesai secepatnya...","If the answer @Telkomsel kaya gini again mending ga .... ""Hi, Sis Azhar. Sorry about Internet activation constraints could not hours, I help further reporting to the relevant team Kak ya. We are pleased to wait for the maximum of 72 hours, attempted to completed as soon as possible ..."
714,2020-07-28 00:18:54 SE Asia Standard Time,1731802675,penikmatmendoan,Dari kemarin tidak bida membeli pake internet malam @Telkomsel bagaimana dong ah pun?  https://t.co/Vrm953LrRR,Bida of yesterday do not use the internet to buy dong ah night @Telkomsel how else? https://t.co/Vrm953LrRR
716,2020-07-28 00:08:52 SE Asia Standard Time,976223144934490112,wintercat_twit,"@Telkomsel @Telkomsel mau tanya aja, paket internet malam 5GB/1 hari seharga IDR5000 masih ada atau sudah ga berlaku ya?","@Telkomsel @Telkomsel would just ask, internet package 5GB night / 1 day for IDR5000 still valid or has been ga ya?"
717,2020-07-28 00:07:57 SE Asia Standard Time,1099256170848481281,ayanorobinson,"@Telkomsel Hey, Udh aneh system Lu tuh 2 hari error beli paket jam 12 malam ini, error nya random dan aneh, saat pilih paket, muncul ""anda tidak dapat membeli paket ini"" beli paket internet malam 5 Gb 1 Hari 5000 kok diblokir gitu. Aneh nih provider, udh 2 hari error terus","@Telkomsel Hey, strange UDH system error Lu buy tuh 2 days package at 12 tonight, his error random and strange, when choose the package, appears ""you can not buy this package"" buy internet packages nights 5 Gb 1 Day 5000 really blocked so , Strange nih provider, UDH 2 days error continues"
718,2020-07-27 23:48:14 SE Asia Standard Time,859443145259364352,nafisahtanjung,"Direktur Sales @Telkomsel Ririn Widaryani : PT Telkomsel memberikan paket khusus berupa paket kuota internet &amp; kuota CloudX bagi dosen, tenaga pendidik dan karyawan serta para mahasiswa. terimakasih telkomsel  https://t.co/MxZqyhKVj2","Director of Sales @Telkomsel Ririn Widaryani: PT Telkomsel provides a special package in the form of quota package Internet & amp; CloudX quota for lecturers, teachers and staff and students. thanks telkomsel https://t.co/MxZqyhKVj2"
719,2020-07-27 23:37:39 SE Asia Standard Time,1030521985,hahahchim,"@Telkomsel gimana nih min, masa saya gak bisa beli paket internet malam dari beberapa hari yang lalu sampai sekarang?","@Telkomsel how ya min, a period I can not buy the internet package night of a few days ago until now?"
721,2020-07-27 23:10:51 SE Asia Standard Time,1097527208816476161,hytmnrlanjg,"@Telkomsel  kenapa daftar Internet gabisa ya, cuma itu aja pilihannya?  https://t.co/6Vovo2k6yK","@Telkomsel why register Internet gabisa yes, that's just his choice? https://t.co/6Vovo2k6yK"
722,2020-07-27 23:07:50 SE Asia Standard Time,2343704137,adesinagaa,"@Telkomsel hai kak, kenapa dengan jaringan telkomsel, dari tadi susah untuk  akses internet.","@Telkomsel hi kak, why the Telkomsel network, had been difficult to access the internet."
732,2020-07-27 21:57:15 SE Asia Standard Time,554918219,chitattooess,@Telkomsel min saya tadi isi voucer internet kenapa tidak bisa terkoneksi ya ? Tolong di cek min 0813 8487 5225,@Telkomsel my last min contents vouchers can be connected to the internet why not ya? Please check min 0813 8487 5225
733,2020-07-27 21:55:35 SE Asia Standard Time,1150732950280892416,fahmiis5,"@detikcom @detikfinance @Telkomsel @IndosatCare @smartfrenworld @ThreeIreland @XLAxiata_Tbk sangat seneng dg kondisi seperti ini,,mereka dapat untung banyak,,nggak perlu iklan dan promosi lagi,nggak perduli rakyat bisa makan atau nggak yg penting kuota internet kebeli","@detikcom @detikfinance @Telkomsel @IndosatCare @smartfrenworld @ThreeIreland very happy dg @XLAxiata_Tbk this condition ,, they can gain a lot ,, dont need advertising and promotion again, do not care about the people can eat or not important who kebeli internet quota"
737,2020-07-27 21:40:29 SE Asia Standard Time,1075673058931806208,indihome,"@granbleu11 Malam, Kak Gran. Maaf jadi ga nyaman. Terkait keluhan sinyal yang menyebabkan tidak bisa akses internet, saat ini sedang ada peningkatan sistem layanan kami.  Diharapkan dapat selesai secepatnya. Terima kasih untuk tetap menggunakan produk Telkomsel :) -Deri","@ Granbleu11 hours, Kak Gran. Sorry so ga comfortable. Complaints related signals that cause can not access the internet, nowadays there is an increase in our service system. Expected to be completed as soon as possible. Thank you to keep using the product Telkomsel :) -Deri"
738,2020-07-27 21:37:52 SE Asia Standard Time,1075673058931806208,indihome,"@cornflakes54 Malam, Sobat. Maaf jadi ga nyaman. Terkait keluhan sinyal yang menyebabkan tidak bisa akses internet, saat ini sedang ada peningkatan sistem layanan kami.  Diharapkan dapat selesai secepatnya. Terima kasih untuk tetap menggunakan produk Telkomsel :) -Deri","@ Cornflakes54 Night, buddy. Sorry so ga comfortable. Complaints related signals that cause can not access the internet, nowadays there is an increase in our service system. Expected to be completed as soon as possible. Thank you to keep using the product Telkomsel :) -Deri"
739,2020-07-27 21:36:50 SE Asia Standard Time,1075673058931806208,indihome,"@cornflakes54 Malam, Sobat. Maaf jadi ga nyaman. Terkait keluhan sinyal yang menyebabkan tidak bisa akses internet, saat ini sedang ada peningkatan sistem layanan kami.  Diharapkan dapat selesai secepatnya. Terima kasih untuk tetap menggunakan produk Telkomsel :) -Deri","@ Cornflakes54 Night, buddy. Sorry so ga comfortable. Complaints related signals that cause can not access the internet, nowadays there is an increase in our service system. Expected to be completed as soon as possible. Thank you to keep using the product Telkomsel :) -Deri"
740,2020-07-27 21:36:44 SE Asia Standard Time,1075673058931806208,indihome,"@rayshaaz01 Malam, Kak Resya. Maaf jadi ga nyaman. Terkait keluhan sinyal yang menyebabkan tidak bisa akses internet, saat ini sedang ada peningkatan sistem layanan kami.  Diharapkan dapat selesai secepatnya. Terima kasih untuk tetap menggunakan produk Telkomsel :) -Deri","@ Rayshaaz01 hours, Kak Resya. Sorry so ga comfortable. Complaints related signals that cause can not access the internet, nowadays there is an increase in our service system. Expected to be completed as soon as possible. Thank you to keep using the product Telkomsel :) -Deri"
743,2020-07-27 21:35:01 SE Asia Standard Time,1075673058931806208,indihome,"@rayshaaz01 Malam, Kak Resya. Maaf jadi ga nyaman. Terkait keluhan sinyal yang menyebabkan tidak bisa akses internet, saat ini sedang ada peningkatan sistem layanan kami.  Diharapkan dapat selesai secepatnya. Terima kasih untuk tetap menggunakan produk Telkomsel :) -Deri","@ Rayshaaz01 hours, Kak Resya. Sorry so ga comfortable. Complaints related signals that cause can not access the internet, nowadays there is an increase in our service system. Expected to be completed as soon as possible. Thank you to keep using the product Telkomsel :) -Deri"
744,2020-07-27 21:33:45 SE Asia Standard Time,1229219843884273664,atilanila,@Telkomsel Untuk membeli paket internet 1Gb. Berlaku satu bulan bagaimana caranya?,@Telkomsel To buy 1Gb internet package. Force one month how?
746,2020-07-27 21:29:33 SE Asia Standard Time,1229219843884273664,atilanila,@Telkomsel untuk membeli paket internet 1gb untuk satu bulan bagaimana cara nya.,@Telkomsel to buy a 1gb internet package for one month how do it.
748,2020-07-27 21:22:50 SE Asia Standard Time,1075673058931806208,indihome,"@MAthmafarhan Malam, Sobat. Maaf jadi ga nyaman. Terkait keluhan sinyal yang menyebabkan tidak bisa akses internet, saat ini sedang ada peningkatan sistem layanan kami.  Diharapkan dapat selesai secepatnya. Terima kasih untuk tetap menggunakan produk Telkomsel :) -Deri","@MAthmafarhan Night, buddy. Sorry so ga comfortable. Complaints related signals that cause can not access the internet, nowadays there is an increase in our service system. Expected to be completed as soon as possible. Thank you to keep using the product Telkomsel :) -Deri"
749,2020-07-27 21:21:12 SE Asia Standard Time,1257208574251544577,toru_quinn,Waw koneksi internet telkomsel warbiyasah ngeselin hari ini,Waw telkomsel internet connection warbiyasah Ngeselin today
751,2020-07-27 21:15:52 SE Asia Standard Time,1075673058931806208,indihome,"@putriwulandiank Malam, Kak putri. Maaf jadi ga nyaman. Terkait keluhan sinyal yang menyebabkan tidak bisa akses internet, saat ini sedang ada peningkatan sistem layanan kami.  Diharapkan dapat selesai secepatnya. Terima kasih untuk tetap menggunakan produk Telkomsel :) -Deri","@putriwulandiank hours, Kak daughter. Sorry so ga comfortable. Complaints related signals that cause can not access the internet, nowadays there is an increase in our service system. Expected to be completed as soon as possible. Thank you to keep using the product Telkomsel :) -Deri"
752,2020-07-27 21:13:48 SE Asia Standard Time,1075673058931806208,indihome,"@mahezharganis Malam, Kak Mahezhar. Maaf jadi ga nyaman. Terkait keluhan sinyal yang menyebabkan tidak bisa akses internet, saat ini sedang ada peningkatan sistem layanan kami.  Diharapkan dapat selesai secepatnya. Terima kasih untuk tetap menggunakan produk Telkomsel :) -Deri","@mahezharganis hours, Kak Mahezhar. Sorry so ga comfortable. Complaints related signals that cause can not access the internet, nowadays there is an increase in our service system. Expected to be completed as soon as possible. Thank you to keep using the product Telkomsel :) -Deri"
754,2020-07-27 21:11:53 SE Asia Standard Time,1075673058931806208,indihome,"@dvazerty Malam, Kak Pornomo. Maaf jadi ga nyaman. Terkait keluhan sinyal yang menyebabkan tidak bisa akses internet, saat ini sedang ada peningkatan sistem layanan kami.  Diharapkan dapat selesai secepatnya. Terima kasih untuk tetap menggunakan produk Telkomsel :) -Deri","@dvazerty hours, Kak Pornomo. Sorry so ga comfortable. Complaints related signals that cause can not access the internet, nowadays there is an increase in our service system. Expected to be completed as soon as possible. Thank you to keep using the product Telkomsel :) -Deri"
756,2020-07-27 21:07:54 SE Asia Standard Time,1075673058931806208,indihome,"@afardya Malam, Kak Afardya. Maaf jadi ga nyaman. Terkait keluhan sinyal yang menyebabkan tidak bisa akses internet, saat ini sedang ada peningkatan sistem layanan kami.  Diharapkan dapat selesai secepatnya. Terima kasih untuk tetap menggunakan produk Telkomsel :) -Deri","@afardya hours, Kak Afardya. Sorry so ga comfortable. Complaints related signals that cause can not access the internet, nowadays there is an increase in our service system. Expected to be completed as soon as possible. Thank you to keep using the product Telkomsel :) -Deri"
757,2020-07-27 21:06:54 SE Asia Standard Time,1075673058931806208,indihome,"@dwikyrestu Malam, Kak Dwi. Maaf jadi ga nyaman. Terkait keluhan sinyal yang menyebabkan tidak bisa akses internet, saat ini sedang ada peningkatan sistem layanan kami.  Diharapkan dapat selesai secepatnya. Terima kasih untuk tetap menggunakan produk Telkomsel :) -Deri","@dwikyrestu hours, Kak Dwi. Sorry so ga comfortable. Complaints related signals that cause can not access the internet, nowadays there is an increase in our service system. Expected to be completed as soon as possible. Thank you to keep using the product Telkomsel :) -Deri"
767,2020-07-27 20:47:58 SE Asia Standard Time,2322090096,danangk06,"Halo @Telkomsel , mau sampai kapan jaringan internet buruk seperti ini ?","Hello @Telkomsel, going up when bad internet network like this?"
768,2020-07-27 20:46:28 SE Asia Standard Time,1075673058931806208,indihome,"@ramadhan_dhicky Malam, Kak Ramadhan. Maaf jadi ga nyaman. Terkait keluhan sinyal yang menyebabkan tidak bisa akses internet, saat ini sedang ada peningkatan sistem layanan kami.  Diharapkan dapat selesai secepatnya. Terima kasih untuk tetap menggunakan produk Telkomsel :) -Deri","@ramadhan_dhicky hours, Kak Ramadan. Sorry so ga comfortable. Complaints related signals that cause can not access the internet, nowadays there is an increase in our service system. Expected to be completed as soon as possible. Thank you to keep using the product Telkomsel :) -Deri"
769,2020-07-27 20:44:14 SE Asia Standard Time,370613640,yeeennniiii,Telkomsel maunya apa ? Sinyal bagus tapi internet lemot -__-,Telkomsel wants what? Good but slow internet signal -__-
771,2020-07-27 20:43:12 SE Asia Standard Time,1075673058931806208,indihome,"@cv_1402 Malam, Sobat. Maaf jadi ga nyaman. Terkait keluhan sinyal yang menyebabkan akses internet ngadat, saat ini sedang ada peningkatan sistem layanan kami.  Diharapkan dapat selesai secepatnya. Terima kasih untuk tetap menggunakan produk Telkomsel :) -Deri","@ Cv_1402 Night, buddy. Sorry so ga comfortable. Signals that cause the complaints related to internet access crashed, nowadays there is an increase in our service system. Expected to be completed as soon as possible. Thank you to keep using the product Telkomsel :) -Deri"
773,2020-07-27 20:38:31 SE Asia Standard Time,1075673058931806208,indihome,"@dennywahyu12 Hai Kak. Maaf jadi ga nyaman. Terkait keluhan sinyal yang menyebabkan gangguan akses internet, saat ini sedang ada peningkatan sistem layanan kami. Diharapkan dapat selesai secepatnya. Terima kasih untuk tetap menggunakan produk Telkomsel  -Jordy","@ Dennywahyu12 Hi sister. Sorry so ga comfortable. Complaints related signals that cause interference with internet access, nowadays there is an increase in our service system. Expected to be completed as soon as possible. Thank you to keep using the product Telkomsel -Jordy"
775,2020-07-27 20:35:21 SE Asia Standard Time,1075673058931806208,indihome,"@Grefar02 Malam, Kak Grefar. Maaf jadi ga nyaman. Terkait keluhan sinyal yang menyebabkan tidak bisa akses internet, saat ini sedang ada peningkatan sistem layanan kami.  Diharapkan dapat selesai secepatnya. Terima kasih untuk tetap menggunakan produk Telkomsel :) -Deri","@ Grefar02 hours, Kak Grefar. Sorry so ga comfortable. Complaints related signals that cause can not access the internet, nowadays there is an increase in our service system. Expected to be completed as soon as possible. Thank you to keep using the product Telkomsel :) -Deri"
776,2020-07-27 20:33:21 SE Asia Standard Time,1625098435,afrizal_rchydin,@Telkomsel cek DM min internet saya lag,DM min @Telkomsel check my internet lag
777,2020-07-27 20:32:52 SE Asia Standard Time,57320132,rullesmana,@telkomsel koneksi internet anda kenapa lamban sekali ya malam ini?,@telkomsel your Internet connection so slow ya why tonight?
779,2020-07-27 20:28:24 SE Asia Standard Time,1075673058931806208,indihome,"@jakasw2012 Malam, Kak Jaka. Maaf jadi ga nyaman. Terkait keluhan sinyal yang menyebabkan putus akses internet, saat ini sedang ada peningkatan sistem layanan kami.  Diharapkan dapat selesai secepatnya. Terima kasih untuk tetap menggunakan produk Telkomsel :) -Deri","@ Jakasw2012 Night, brother Jake. Sorry so ga comfortable. Complaints related signals that cause the break up internet access, nowadays there is an increase in our service system. Expected to be completed as soon as possible. Thank you to keep using the product Telkomsel :) -Deri"
780,2020-07-27 20:27:04 SE Asia Standard Time,1075673058931806208,indihome,"@megafadilla_ Malam, Kak Mega. Maaf jadi ga nyaman. Terkait keluhan sinyal yang menyebabkan tidak bisa akses internet, saat ini sedang ada peningkatan sistem layanan kami.  Diharapkan dapat selesai secepatnya. Terima kasih untuk tetap menggunakan produk Telkomsel :) -Deri","@megafadilla_ hours, Kak Mega. Sorry so ga comfortable. Complaints related signals that cause can not access the internet, nowadays there is an increase in our service system. Expected to be completed as soon as possible. Thank you to keep using the product Telkomsel :) -Deri"
781,2020-07-27 20:26:32 SE Asia Standard Time,1010609991084998657,muhammadafnii,"@IndiHome Malam, Kak jordy. Maaf jadi ga nyaman. Terkait keluhan sinyal yang menyebabkan gangguan akses internet, saat ini sedang ada peningkatan sistem layanan kami.  Diharapkan dapat selesai secepatnya. Terima kasih untuk tetap menggunakan produk Telkomsel :) -Deri","@IndiHome hours, Kak jordy. Sorry so ga comfortable. Complaints related signals that cause interference with internet access, nowadays there is an increase in our service system. Expected to be completed as soon as possible. Thank you to keep using the product Telkomsel :) -Deri"
782,2020-07-27 20:26:16 SE Asia Standard Time,705375091039670272,dephiana95,@Telkomsel wifi trhubung tp terhubung tnpa internet sudah 3 harian,@Telkomsel trhubung tp connect wifi internet has 3 daily tnpa
